leaking rate,input scaling,spectral radius,error
0.2,1.3000000000000003,0.30000000000000004,1.27932911555
0.2,1.3000000000000003,0.4,0.926330525135
0.2,1.3000000000000003,0.5,0.730119199608
0.2,1.3000000000000003,0.6,0.819807012744
0.2,1.3000000000000003,0.7000000000000001,0.528404836122
0.2,1.3000000000000003,0.8,0.284135971113
0.2,1.3000000000000003,0.9,0.123278214112
0.2,1.3000000000000003,1.0,0.138397664393
0.2,1.3000000000000003,1.1,0.0777944505619
0.2,1.3000000000000003,1.2000000000000002,0.0566458775376
0.2,1.3000000000000003,1.3000000000000003,0.0645705793144
0.2,1.3000000000000003,1.4000000000000001,0.0403818420912
0.2,1.3000000000000003,1.5000000000000002,0.0362009750099
0.2,1.3000000000000003,1.6,0.0294559717245
0.2,1.3000000000000003,1.7000000000000002,0.0302685933502
0.2,1.3000000000000003,1.8000000000000003,0.028471989471
0.2,1.3000000000000003,1.9000000000000001,0.0262474901401
0.2,1.4000000000000001,0.1,0.805170806594
0.2,1.4000000000000001,0.2,1.05987857538
0.2,1.4000000000000001,0.30000000000000004,0.644091910455
0.2,1.4000000000000001,0.4,0.57721049082
0.2,1.4000000000000001,0.5,0.699521008614
0.2,1.4000000000000001,0.6,0.432495982768
0.2,1.4000000000000001,0.7000000000000001,0.284640920627
0.2,1.4000000000000001,0.8,0.403553206312
0.2,1.4000000000000001,0.9,0.115825035783
0.2,1.4000000000000001,1.0,0.155247142213
0.2,1.4000000000000001,1.1,0.107377396195
0.2,1.4000000000000001,1.2000000000000002,0.0607201372622
0.2,1.4000000000000001,1.3000000000000003,0.0451545913701
0.2,1.4000000000000001,1.4000000000000001,0.036366960344
0.2,1.4000000000000001,1.5000000000000002,0.037039165544
0.2,1.4000000000000001,1.6,0.0328010094546
0.2,1.4000000000000001,1.7000000000000002,0.0300487515414
0.2,1.4000000000000001,1.8000000000000003,0.0304603595003
0.2,1.4000000000000001,1.9000000000000001,0.0264737357138
0.2,1.5000000000000002,0.1,0.674098906299
0.2,1.5000000000000002,0.2,0.719686795996
0.2,1.5000000000000002,0.30000000000000004,0.616447673009
0.2,1.5000000000000002,0.4,0.480825932254
0.2,1.5000000000000002,0.5,0.430106582746
0.2,1.5000000000000002,0.6,0.298419298521
0.2,1.5000000000000002,0.7000000000000001,0.298201413584
0.2,1.5000000000000002,0.8,0.192527114506
0.2,1.5000000000000002,0.9,0.150347342752
0.2,1.5000000000000002,1.0,0.103234199911
0.2,1.5000000000000002,1.1,0.129318097747
0.2,1.5000000000000002,1.2000000000000002,0.0597370061098
0.2,1.5000000000000002,1.3000000000000003,0.0445237800397
0.2,1.5000000000000002,1.4000000000000001,0.0393500238169
0.2,1.5000000000000002,1.5000000000000002,0.0381637185154
0.2,1.5000000000000002,1.6,0.0362024207699
0.2,1.5000000000000002,1.7000000000000002,0.0326751027044
0.2,1.5000000000000002,1.8000000000000003,0.0296008983495
0.2,1.5000000000000002,1.9000000000000001,0.0276588388075
0.2,1.6,0.1,0.59547989803
0.2,1.6,0.2,0.514998183485
0.2,1.6,0.30000000000000004,0.46942480834
0.2,1.6,0.4,0.363736279992
0.2,1.6,0.5,0.375920160574
0.2,1.6,0.6,0.226335725743
0.2,1.6,0.7000000000000001,0.250607273258
0.2,1.6,0.8,0.175712363595
0.2,1.6,0.9,0.115890364081
0.2,1.6,1.0,0.114804690815
0.2,1.6,1.1,0.0739375117883
0.2,1.6,1.2000000000000002,0.0591527868799
0.2,1.6,1.3000000000000003,0.0491300041325
0.2,1.6,1.4000000000000001,0.0410952496226
0.2,1.6,1.5000000000000002,0.0377613695835
0.2,1.6,1.6,0.0354131556929
0.2,1.6,1.7000000000000002,0.0331229639861
0.2,1.6,1.8000000000000003,0.0322142538394
0.2,1.6,1.9000000000000001,0.0294818711203
0.2,1.7000000000000002,0.1,0.415911025496
0.2,1.7000000000000002,0.2,0.474281577473
0.2,1.7000000000000002,0.30000000000000004,0.481610746008
0.2,1.7000000000000002,0.4,0.777831940782
0.2,1.7000000000000002,0.5,0.326492787661
0.2,1.7000000000000002,0.6,0.27065783773
0.2,1.7000000000000002,0.7000000000000001,0.220394776764
0.2,1.7000000000000002,0.8,0.144574836834
0.2,1.7000000000000002,0.9,0.102287223993
0.2,1.7000000000000002,1.0,0.10307899324
0.2,1.7000000000000002,1.1,0.0656978359588
0.2,1.7000000000000002,1.2000000000000002,0.0650706686317
0.2,1.7000000000000002,1.3000000000000003,0.055835740983
0.2,1.7000000000000002,1.4000000000000001,0.0413012072455
0.2,1.7000000000000002,1.5000000000000002,0.0373484234959
0.2,1.7000000000000002,1.6,0.0336242833062
0.2,1.7000000000000002,1.7000000000000002,0.0340267809276
0.2,1.7000000000000002,1.8000000000000003,0.0320818736738
0.2,1.7000000000000002,1.9000000000000001,0.0317039710688
0.2,1.8000000000000003,0.1,0.344312796302
0.2,1.8000000000000003,0.2,0.354941615922
0.2,1.8000000000000003,0.30000000000000004,0.347193811253
0.2,1.8000000000000003,0.4,0.280406437464
0.2,1.8000000000000003,0.5,0.298990488725
0.2,1.8000000000000003,0.6,0.253045713935
0.2,1.8000000000000003,0.7000000000000001,0.145271148558
0.2,1.8000000000000003,0.8,0.324004986683
0.2,1.8000000000000003,0.9,0.109050978179
0.2,1.8000000000000003,1.0,0.120091452165
0.2,1.8000000000000003,1.1,0.0707228606347
0.2,1.8000000000000003,1.2000000000000002,0.0583513356697
0.2,1.8000000000000003,1.3000000000000003,0.0481510148005
0.2,1.8000000000000003,1.4000000000000001,0.0487788788813
0.2,1.8000000000000003,1.5000000000000002,0.0390121519401
0.2,1.8000000000000003,1.6,0.0363370533229
0.2,1.8000000000000003,1.7000000000000002,0.0393683766895
0.2,1.8000000000000003,1.8000000000000003,0.032577545634
0.2,1.8000000000000003,1.9000000000000001,0.0310262018434
0.2,1.9000000000000001,0.1,0.360937213844
0.2,1.9000000000000001,0.2,0.402449120031
0.2,1.9000000000000001,0.30000000000000004,0.4280999794
0.2,1.9000000000000001,0.4,0.290635135973
0.2,1.9000000000000001,0.5,0.150507135399
0.2,1.9000000000000001,0.6,0.1519593959
0.2,1.9000000000000001,0.7000000000000001,0.300805457
0.2,1.9000000000000001,0.8,0.104527141821
0.2,1.9000000000000001,0.9,0.140334293731
0.2,1.9000000000000001,1.0,0.0995005395818
0.2,1.9000000000000001,1.1,0.0697960890802
0.2,1.9000000000000001,1.2000000000000002,0.0640583685542
0.2,1.9000000000000001,1.3000000000000003,0.0507650113022
0.2,1.9000000000000001,1.4000000000000001,0.0473537006986
0.2,1.9000000000000001,1.5000000000000002,0.0462574274452
0.2,1.9000000000000001,1.6,0.0373839596558
0.2,1.9000000000000001,1.7000000000000002,0.0350255576588
0.2,1.9000000000000001,1.8000000000000003,0.034135834943
0.2,1.9000000000000001,1.9000000000000001,0.0317953598236
0.30000000000000004,0.1,0.1,0.0181299385467
0.30000000000000004,0.1,0.2,0.018136508785
0.30000000000000004,0.1,0.30000000000000004,0.0181229762824
0.30000000000000004,0.1,0.4,0.018136587554
0.30000000000000004,0.1,0.5,0.0181383783549
0.30000000000000004,0.1,0.6,0.0181536665111
0.30000000000000004,0.1,0.7000000000000001,0.0183115855155
0.30000000000000004,0.1,0.8,0.0181860205109
0.30000000000000004,0.1,0.9,0.0185385133484
0.30000000000000004,0.1,1.0,0.018714145882
0.30000000000000004,0.1,1.1,0.0191523339633
0.30000000000000004,0.1,1.2000000000000002,0.0191803609064
0.30000000000000004,0.1,1.3000000000000003,0.0200206417821
0.30000000000000004,0.1,1.4000000000000001,0.0201022490607
0.30000000000000004,0.1,1.5000000000000002,0.0203513780853
0.30000000000000004,0.1,1.6,0.0201912656475
0.30000000000000004,0.1,1.7000000000000002,0.0199440562687
0.30000000000000004,0.1,1.8000000000000003,0.0199901659651
0.30000000000000004,0.1,1.9000000000000001,0.0198110442469
0.30000000000000004,0.2,0.1,0.0181621898564
0.30000000000000004,0.2,0.2,0.0180876768561
0.30000000000000004,0.2,0.30000000000000004,0.0181108872468
0.30000000000000004,0.2,0.4,0.018070715992
0.30000000000000004,0.2,0.5,0.018356316293
0.30000000000000004,0.2,0.6,0.0199982627492
0.30000000000000004,0.2,0.7000000000000001,0.0182493450079
0.30000000000000004,0.2,0.8,0.019507451323
0.30000000000000004,0.2,0.9,0.0182973661622
0.30000000000000004,0.2,1.0,0.0204281384038
0.30000000000000004,0.2,1.1,0.0215898599707
0.30000000000000004,0.2,1.2000000000000002,0.0225558563977
0.30000000000000004,0.2,1.3000000000000003,0.0200063162663
0.30000000000000004,0.2,1.4000000000000001,0.0204634029602
0.30000000000000004,0.2,1.5000000000000002,0.0206836222641
0.30000000000000004,0.2,1.6,0.0206241159743
0.30000000000000004,0.2,1.7000000000000002,0.0206231102296
0.30000000000000004,0.2,1.8000000000000003,0.0203443971477
0.30000000000000004,0.2,1.9000000000000001,0.02012028918
0.30000000000000004,0.30000000000000004,0.1,0.0184220355873
0.30000000000000004,0.30000000000000004,0.2,0.0181416677538
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0181772633577
0.30000000000000004,0.30000000000000004,0.4,0.0192035903372
0.30000000000000004,0.30000000000000004,0.5,0.0197312721288
0.30000000000000004,0.30000000000000004,0.6,0.0192198305807
0.30000000000000004,0.30000000000000004,0.7000000000000001,0.0372284995696
0.30000000000000004,0.30000000000000004,0.8,nan
0.30000000000000004,0.30000000000000004,0.9,0.0278305369944
0.30000000000000004,0.30000000000000004,1.0,0.0261204822719
0.30000000000000004,0.30000000000000004,1.1,0.0245447959726
0.30000000000000004,0.30000000000000004,1.2000000000000002,0.145851677327
0.30000000000000004,0.30000000000000004,1.3000000000000003,0.0198278355718
0.30000000000000004,0.30000000000000004,1.4000000000000001,0.0213723846769
0.30000000000000004,0.30000000000000004,1.5000000000000002,0.020492291038
0.30000000000000004,0.30000000000000004,1.6,0.0207624864662
0.30000000000000004,0.30000000000000004,1.7000000000000002,0.0205563690333
0.30000000000000004,0.30000000000000004,1.8000000000000003,0.0204701680909
0.30000000000000004,0.30000000000000004,1.9000000000000001,0.0205247604835
0.30000000000000004,0.4,0.1,0.0185355593463
0.30000000000000004,0.4,0.2,0.0207503769152
0.30000000000000004,0.4,0.30000000000000004,0.0189659366044
0.30000000000000004,0.4,0.4,0.0223620778955
0.30000000000000004,0.4,0.5,0.0210746887844
0.30000000000000004,0.4,0.6,0.0320911724441
0.30000000000000004,0.4,0.7000000000000001,0.0293675769184
0.30000000000000004,0.4,0.8,0.0286645616492
0.30000000000000004,0.4,0.9,nan
0.30000000000000004,0.4,1.0,nan
0.30000000000000004,0.4,1.1,0.0322938544391
0.30000000000000004,0.4,1.2000000000000002,0.0243339561397
0.30000000000000004,0.4,1.3000000000000003,0.0247379999684
0.30000000000000004,0.4,1.4000000000000001,0.0219510136754
0.30000000000000004,0.4,1.5000000000000002,0.0209628690868
0.30000000000000004,0.4,1.6,0.0229723890147
0.30000000000000004,0.4,1.7000000000000002,0.0205958951529
0.30000000000000004,0.4,1.8000000000000003,0.0205202316433
0.30000000000000004,0.4,1.9000000000000001,0.0206122772132
0.30000000000000004,0.5,0.1,0.0199723092699
0.30000000000000004,0.5,0.2,0.0192175985197
0.30000000000000004,0.5,0.30000000000000004,nan
0.30000000000000004,0.5,0.4,0.0240613167278
0.30000000000000004,0.5,0.5,0.0281657727717
0.30000000000000004,0.5,0.6,nan
0.30000000000000004,0.5,0.7000000000000001,nan
0.30000000000000004,0.5,0.8,nan
0.30000000000000004,0.5,0.9,nan
0.30000000000000004,0.5,1.0,nan
0.30000000000000004,0.5,1.1,0.0330451528049
0.30000000000000004,0.5,1.2000000000000002,0.0285152837051
0.30000000000000004,0.5,1.3000000000000003,0.0248655853952
0.30000000000000004,0.5,1.4000000000000001,0.0224068462139
0.30000000000000004,0.5,1.5000000000000002,0.023002755063
0.30000000000000004,0.5,1.6,0.0213157888568
0.30000000000000004,0.5,1.7000000000000002,0.0209179132196
0.30000000000000004,0.5,1.8000000000000003,0.0207451012113
0.30000000000000004,0.5,1.9000000000000001,0.0201005935237
0.30000000000000004,0.6,0.1,0.0215642109835
0.30000000000000004,0.6,0.2,0.0197458353686
0.30000000000000004,0.6,0.30000000000000004,nan
0.30000000000000004,0.6,0.4,nan
0.30000000000000004,0.6,0.5,nan
0.30000000000000004,0.6,0.6,nan
0.30000000000000004,0.6,0.7000000000000001,nan
0.30000000000000004,0.6,0.8,nan
0.30000000000000004,0.6,0.9,nan
0.30000000000000004,0.6,1.0,nan
0.30000000000000004,0.6,1.1,nan
0.30000000000000004,0.6,1.2000000000000002,0.03385130183
0.30000000000000004,0.6,1.3000000000000003,0.0274269485256
0.30000000000000004,0.6,1.4000000000000001,0.0248681715793
0.30000000000000004,0.6,1.5000000000000002,0.0235604722461
0.30000000000000004,0.6,1.6,0.0220336246761
0.30000000000000004,0.6,1.7000000000000002,0.0210527740846
0.30000000000000004,0.6,1.8000000000000003,0.020967051374
0.30000000000000004,0.6,1.9000000000000001,0.0207674484906
0.30000000000000004,0.7000000000000001,0.1,nan
0.30000000000000004,0.7000000000000001,0.2,nan
0.30000000000000004,0.7000000000000001,0.30000000000000004,nan
0.30000000000000004,0.7000000000000001,0.4,nan
0.30000000000000004,0.7000000000000001,0.5,nan
0.30000000000000004,0.7000000000000001,0.6,nan
0.30000000000000004,0.7000000000000001,0.7000000000000001,nan
0.30000000000000004,0.7000000000000001,0.8,nan
0.30000000000000004,0.7000000000000001,0.9,nan
0.30000000000000004,0.7000000000000001,1.0,nan
0.30000000000000004,0.7000000000000001,1.1,nan
0.30000000000000004,0.7000000000000001,1.2000000000000002,0.0311752895209
0.30000000000000004,0.7000000000000001,1.3000000000000003,0.0278959576902
0.30000000000000004,0.7000000000000001,1.4000000000000001,0.0255876475938
0.30000000000000004,0.7000000000000001,1.5000000000000002,0.024550718582
0.30000000000000004,0.7000000000000001,1.6,0.0225140912615
0.30000000000000004,0.7000000000000001,1.7000000000000002,0.0213279559439
0.30000000000000004,0.7000000000000001,1.8000000000000003,0.0211208337801
0.30000000000000004,0.7000000000000001,1.9000000000000001,0.0207698408271
0.30000000000000004,0.8,0.1,nan
0.30000000000000004,0.8,0.2,nan
0.30000000000000004,0.8,0.30000000000000004,nan
0.30000000000000004,0.8,0.4,nan
0.30000000000000004,0.8,0.5,nan
0.30000000000000004,0.8,0.6,nan
0.30000000000000004,0.8,0.7000000000000001,nan
0.30000000000000004,0.8,0.8,nan
0.30000000000000004,0.8,0.9,nan
0.30000000000000004,0.8,1.0,nan
0.30000000000000004,0.8,1.1,0.0368496535305
0.30000000000000004,0.8,1.2000000000000002,0.033252885887
0.30000000000000004,0.8,1.3000000000000003,0.0304209361873
0.30000000000000004,0.8,1.4000000000000001,0.0267720484223
0.30000000000000004,0.8,1.5000000000000002,0.0271317832266
0.30000000000000004,0.8,1.6,0.0242356782953
0.30000000000000004,0.8,1.7000000000000002,0.0226317107378
0.30000000000000004,0.8,1.8000000000000003,0.0211728750886
0.30000000000000004,0.8,1.9000000000000001,0.0216650956911
0.30000000000000004,0.9,0.1,nan
0.30000000000000004,0.9,0.2,nan
0.30000000000000004,0.9,0.30000000000000004,nan
0.30000000000000004,0.9,0.4,nan
0.30000000000000004,0.9,0.5,nan
0.30000000000000004,0.9,0.6,nan
0.30000000000000004,0.9,0.7000000000000001,nan
0.30000000000000004,0.9,0.8,nan
0.30000000000000004,0.9,0.9,nan
0.30000000000000004,0.9,1.0,nan
0.30000000000000004,0.9,1.1,0.0429791240494
0.30000000000000004,0.9,1.2000000000000002,0.0350552647017
0.30000000000000004,0.9,1.3000000000000003,0.0320572106526
0.30000000000000004,0.9,1.4000000000000001,0.0271525001204
0.30000000000000004,0.9,1.5000000000000002,0.0254909943782
0.30000000000000004,0.9,1.6,0.024325701395
0.30000000000000004,0.9,1.7000000000000002,0.0245580856338
0.30000000000000004,0.9,1.8000000000000003,0.0230564673887
0.30000000000000004,0.9,1.9000000000000001,0.0216270786345
0.30000000000000004,1.0,0.1,inf
0.30000000000000004,1.0,0.2,nan
0.30000000000000004,1.0,0.30000000000000004,nan
0.30000000000000004,1.0,0.4,nan
0.30000000000000004,1.0,0.5,nan
0.30000000000000004,1.0,0.6,nan
0.30000000000000004,1.0,0.7000000000000001,nan
0.30000000000000004,1.0,0.8,nan
0.30000000000000004,1.0,0.9,nan
0.30000000000000004,1.0,1.0,nan
0.30000000000000004,1.0,1.1,nan
0.30000000000000004,1.0,1.2000000000000002,0.0365627377662
0.30000000000000004,1.0,1.3000000000000003,0.0318633879063
0.30000000000000004,1.0,1.4000000000000001,0.0314539859511
0.30000000000000004,1.0,1.5000000000000002,0.0266197902098
0.30000000000000004,1.0,1.6,0.0253144539046
0.30000000000000004,1.0,1.7000000000000002,0.0259961728591
0.30000000000000004,1.0,1.8000000000000003,0.0247413290195
0.30000000000000004,1.0,1.9000000000000001,0.0232354759739
0.30000000000000004,1.1,0.1,412804.12674
0.30000000000000004,1.1,0.2,nan
0.30000000000000004,1.1,0.30000000000000004,nan
0.30000000000000004,1.1,0.4,nan
0.30000000000000004,1.1,0.5,nan
0.30000000000000004,1.1,0.6,nan
0.30000000000000004,1.1,0.7000000000000001,nan
0.30000000000000004,1.1,0.8,nan
0.30000000000000004,1.1,0.9,nan
0.30000000000000004,1.1,1.0,nan
0.30000000000000004,1.1,1.1,0.0726016294217
0.30000000000000004,1.1,1.2000000000000002,nan
0.30000000000000004,1.1,1.3000000000000003,0.0343281660738
0.30000000000000004,1.1,1.4000000000000001,0.029469140929
0.30000000000000004,1.1,1.5000000000000002,0.0284561683071
0.30000000000000004,1.1,1.6,0.0268683889551
0.30000000000000004,1.1,1.7000000000000002,0.0251196340816
0.30000000000000004,1.1,1.8000000000000003,0.0243171532917
0.30000000000000004,1.1,1.9000000000000001,0.0242765261397
0.30000000000000004,1.2000000000000002,0.1,3.12480402726
0.30000000000000004,1.2000000000000002,0.2,inf
0.30000000000000004,1.2000000000000002,0.30000000000000004,nan
0.30000000000000004,1.2000000000000002,0.4,nan
0.30000000000000004,1.2000000000000002,0.5,nan
0.30000000000000004,1.2000000000000002,0.6,nan
0.30000000000000004,1.2000000000000002,0.7000000000000001,nan
0.30000000000000004,1.2000000000000002,0.8,nan
0.30000000000000004,1.2000000000000002,0.9,nan
0.30000000000000004,1.2000000000000002,1.0,nan
0.30000000000000004,1.2000000000000002,1.1,0.0657252160171
0.30000000000000004,1.2000000000000002,1.2000000000000002,0.0385500343102
0.30000000000000004,1.2000000000000002,1.3000000000000003,0.03656961239
0.30000000000000004,1.2000000000000002,1.4000000000000001,0.0303378911853
0.30000000000000004,1.2000000000000002,1.5000000000000002,0.0289050247837
0.30000000000000004,1.2000000000000002,1.6,0.027787431205
0.30000000000000004,1.2000000000000002,1.7000000000000002,0.026627024284
0.30000000000000004,1.2000000000000002,1.8000000000000003,0.0263695954275
0.30000000000000004,1.2000000000000002,1.9000000000000001,0.0236152944327
0.30000000000000004,1.3000000000000003,0.1,1.92269344249
0.30000000000000004,1.3000000000000003,0.2,nan
0.30000000000000004,1.3000000000000003,0.30000000000000004,nan
0.30000000000000004,1.3000000000000003,0.4,nan
0.30000000000000004,1.3000000000000003,0.5,nan
0.30000000000000004,1.3000000000000003,0.6,nan
0.30000000000000004,1.3000000000000003,0.7000000000000001,nan
0.30000000000000004,1.3000000000000003,0.8,nan
0.30000000000000004,1.3000000000000003,0.9,nan
0.30000000000000004,1.3000000000000003,1.0,0.0861883644805
0.30000000000000004,1.3000000000000003,1.1,nan
0.30000000000000004,1.3000000000000003,1.2000000000000002,0.0511201285735
0.30000000000000004,1.3000000000000003,1.3000000000000003,0.0384101119609
0.30000000000000004,1.3000000000000003,1.4000000000000001,0.0325154294574
0.30000000000000004,1.3000000000000003,1.5000000000000002,0.0302380418713
0.30000000000000004,1.3000000000000003,1.6,0.0272145178933
0.30000000000000004,1.3000000000000003,1.7000000000000002,0.0307006125398
0.30000000000000004,1.3000000000000003,1.8000000000000003,0.0268893530509
0.30000000000000004,1.3000000000000003,1.9000000000000001,0.0247712393562
0.30000000000000004,1.4000000000000001,0.1,1.52305729342
0.30000000000000004,1.4000000000000001,0.2,inf
0.30000000000000004,1.4000000000000001,0.30000000000000004,nan
0.30000000000000004,1.4000000000000001,0.4,nan
0.30000000000000004,1.4000000000000001,0.5,nan
0.30000000000000004,1.4000000000000001,0.6,nan
0.30000000000000004,1.4000000000000001,0.7000000000000001,nan
0.30000000000000004,1.4000000000000001,0.8,nan
0.30000000000000004,1.4000000000000001,0.9,nan
0.30000000000000004,1.4000000000000001,1.0,nan
0.30000000000000004,1.4000000000000001,1.1,nan
0.30000000000000004,1.4000000000000001,1.2000000000000002,0.0551226037584
0.30000000000000004,1.4000000000000001,1.3000000000000003,0.0359886405775
0.30000000000000004,1.4000000000000001,1.4000000000000001,0.0349517796272
0.30000000000000004,1.4000000000000001,1.5000000000000002,0.0312096711586
0.30000000000000004,1.4000000000000001,1.6,0.0285376296544
0.30000000000000004,1.4000000000000001,1.7000000000000002,0.0288928831693
0.30000000000000004,1.4000000000000001,1.8000000000000003,0.0264282868171
0.30000000000000004,1.4000000000000001,1.9000000000000001,0.0255765918366
0.30000000000000004,1.5000000000000002,0.1,0.676433247793
0.30000000000000004,1.5000000000000002,0.2,1.23545035706
0.30000000000000004,1.5000000000000002,0.30000000000000004,nan
0.30000000000000004,1.5000000000000002,0.4,nan
0.30000000000000004,1.5000000000000002,0.5,nan
0.30000000000000004,1.5000000000000002,0.6,nan
0.30000000000000004,1.5000000000000002,0.7000000000000001,nan
0.30000000000000004,1.5000000000000002,0.8,nan
0.30000000000000004,1.5000000000000002,0.9,nan
0.30000000000000004,1.5000000000000002,1.0,nan
0.30000000000000004,1.5000000000000002,1.1,nan
0.30000000000000004,1.5000000000000002,1.2000000000000002,0.0486385938931
0.30000000000000004,1.5000000000000002,1.3000000000000003,0.039628293311
0.30000000000000004,1.5000000000000002,1.4000000000000001,0.0338960442797
0.30000000000000004,1.5000000000000002,1.5000000000000002,0.0324841127007
0.30000000000000004,1.5000000000000002,1.6,0.0296419770143
0.30000000000000004,1.5000000000000002,1.7000000000000002,0.0284028673364
0.30000000000000004,1.5000000000000002,1.8000000000000003,0.0274381930029
0.30000000000000004,1.5000000000000002,1.9000000000000001,0.0259544172454
0.30000000000000004,1.6,0.1,0.576015020367
0.30000000000000004,1.6,0.2,1.04973852407
0.30000000000000004,1.6,0.30000000000000004,nan
0.30000000000000004,1.6,0.4,nan
0.30000000000000004,1.6,0.5,nan
0.30000000000000004,1.6,0.6,nan
0.30000000000000004,1.6,0.7000000000000001,nan
0.30000000000000004,1.6,0.8,nan
0.30000000000000004,1.6,0.9,nan
0.30000000000000004,1.6,1.0,nan
0.30000000000000004,1.6,1.1,inf
0.30000000000000004,1.6,1.2000000000000002,0.0450827601222
0.30000000000000004,1.6,1.3000000000000003,0.0435388350379
0.30000000000000004,1.6,1.4000000000000001,0.0366254740916
0.30000000000000004,1.6,1.5000000000000002,0.0355539615276
0.30000000000000004,1.6,1.6,0.0331995259502
0.30000000000000004,1.6,1.7000000000000002,0.0300957100632
0.30000000000000004,1.6,1.8000000000000003,0.0276854468371
0.30000000000000004,1.6,1.9000000000000001,0.0270989332042
0.30000000000000004,1.7000000000000002,0.1,0.508204856679
0.30000000000000004,1.7000000000000002,0.2,0.623126181761
0.30000000000000004,1.7000000000000002,0.30000000000000004,1.37596794201e+296
0.30000000000000004,1.7000000000000002,0.4,nan
0.30000000000000004,1.7000000000000002,0.5,nan
0.30000000000000004,1.7000000000000002,0.6,nan
0.30000000000000004,1.7000000000000002,0.7000000000000001,nan
0.30000000000000004,1.7000000000000002,0.8,nan
0.30000000000000004,1.7000000000000002,0.9,0.0968442514297
0.30000000000000004,1.7000000000000002,1.0,nan
0.30000000000000004,1.7000000000000002,1.1,0.0457751068105
0.30000000000000004,1.7000000000000002,1.2000000000000002,0.0616811569111
0.30000000000000004,1.7000000000000002,1.3000000000000003,0.0413818413913
0.30000000000000004,1.7000000000000002,1.4000000000000001,0.0380452680366
0.30000000000000004,1.7000000000000002,1.5000000000000002,0.0341638354191
0.30000000000000004,1.7000000000000002,1.6,0.0337781640237
0.30000000000000004,1.7000000000000002,1.7000000000000002,0.0313619902701
0.30000000000000004,1.7000000000000002,1.8000000000000003,0.0282257514719
0.30000000000000004,1.7000000000000002,1.9000000000000001,0.0273935907318
0.30000000000000004,1.8000000000000003,0.1,0.322560714682
0.30000000000000004,1.8000000000000003,0.2,1.00154985025
0.30000000000000004,1.8000000000000003,0.30000000000000004,nan
0.30000000000000004,1.8000000000000003,0.4,nan
0.30000000000000004,1.8000000000000003,0.5,nan
0.30000000000000004,1.8000000000000003,0.6,nan
0.30000000000000004,1.8000000000000003,0.7000000000000001,nan
0.30000000000000004,1.8000000000000003,0.8,nan
0.30000000000000004,1.8000000000000003,0.9,nan
0.30000000000000004,1.8000000000000003,1.0,0.0727805714695
0.30000000000000004,1.8000000000000003,1.1,0.0566674331017
0.30000000000000004,1.8000000000000003,1.2000000000000002,0.0440735834221
0.30000000000000004,1.8000000000000003,1.3000000000000003,0.0387333925746
0.30000000000000004,1.8000000000000003,1.4000000000000001,0.0384159910417
0.30000000000000004,1.8000000000000003,1.5000000000000002,0.0362217844396
0.30000000000000004,1.8000000000000003,1.6,0.0323808367983
0.30000000000000004,1.8000000000000003,1.7000000000000002,0.0296215940954
0.30000000000000004,1.8000000000000003,1.8000000000000003,0.0290886227879
0.30000000000000004,1.8000000000000003,1.9000000000000001,0.0294839552284
0.30000000000000004,1.9000000000000001,0.1,0.30605808663
0.30000000000000004,1.9000000000000001,0.2,0.275073920671
0.30000000000000004,1.9000000000000001,0.30000000000000004,0.569758539825
0.30000000000000004,1.9000000000000001,0.4,nan
0.30000000000000004,1.9000000000000001,0.5,nan
0.30000000000000004,1.9000000000000001,0.6,0.169180462413
0.30000000000000004,1.9000000000000001,0.7000000000000001,nan
0.30000000000000004,1.9000000000000001,0.8,nan
0.30000000000000004,1.9000000000000001,0.9,0.0771925573405
0.30000000000000004,1.9000000000000001,1.0,inf
0.30000000000000004,1.9000000000000001,1.1,0.056559132508
0.30000000000000004,1.9000000000000001,1.2000000000000002,0.0458537612968
0.30000000000000004,1.9000000000000001,1.3000000000000003,0.0398984499386
0.30000000000000004,1.9000000000000001,1.4000000000000001,0.0378158979709
0.30000000000000004,1.9000000000000001,1.5000000000000002,0.0341878858725
0.30000000000000004,1.9000000000000001,1.6,0.0350896693708
0.30000000000000004,1.9000000000000001,1.7000000000000002,0.0307553943239
0.30000000000000004,1.9000000000000001,1.8000000000000003,0.029609605743
0.30000000000000004,1.9000000000000001,1.9000000000000001,0.0284582881273
0.4,0.1,0.1,0.0181390904507
0.4,0.1,0.2,0.0181300795131
0.4,0.1,0.30000000000000004,0.0181321699186
0.4,0.1,0.4,0.0181252301721
0.4,0.1,0.5,0.0181327643396
0.4,0.1,0.6,0.0181467033402
0.4,0.1,0.7000000000000001,0.0182460446046
0.4,0.1,0.8,0.018106009445
0.4,0.1,0.9,0.0180719460164
0.4,0.1,1.0,0.0210643903905
0.4,0.1,1.1,0.0191581237767
0.4,0.1,1.2000000000000002,0.0186342029492
0.4,0.1,1.3000000000000003,0.0184932633823
0.4,0.1,1.4000000000000001,0.0190422765519
0.4,0.1,1.5000000000000002,0.019867717603
0.4,0.1,1.6,0.0197630662855
0.4,0.1,1.7000000000000002,0.0196851950926
0.4,0.1,1.8000000000000003,0.0196991343179
0.4,0.1,1.9000000000000001,0.0194306584266
0.4,0.2,0.1,0.0181467759004
0.4,0.2,0.2,0.0181134713853
0.4,0.2,0.30000000000000004,0.0180829620708
0.4,0.2,0.4,0.018196041892
0.4,0.2,0.5,0.0189383897433
